"ID","STATE_NAME","LOWINCPCT","B_LWINCPCT","P_LWINCPCT","T_LWINCPCT","LESSHSPCT","B_LESHSPCT","P_LESHSPCT","T_LESHSPCT","LINGISOPCT","PRE1960PCT","D_LDPNT_2","B_LDPNT_D2","P_LDPNT_D2","B_LDPNT","P_LDPNT","T_LDPNT","T_LDPNT_D2","D_PM25_2","B_PM25_D2","P_PM25_D2","PM25","B_PM25","P_PM25","T_PM25","T_PM25_D2"
"6294",120860063023,"Florida",0.08268734,1,4,"8% (4%ile)",0.1256454,7,62,"13% (62%ile)",0.1644737,1,115.3483,9,88,11,100,"1 = fraction pre-1960 (100%ile)","88%ile",930.4952,6,56,8.066829,5,43,"8.07 ug/m3 (43%ile)","56%ile"
"6295",120860063024,"Florida",0.4381356,7,67,"44% (67%ile)",0.1127072,6,57,"11% (57%ile)",0.2358277,0.3303571,103.0632,9,87,9,87,"0.33 = fraction pre-1960 (87%ile)","87%ile",2516.65,7,67,8.066829,5,43,"8.07 ug/m3 (43%ile)","67%ile"
"6296",120860064011,"Florida",0.5179786,8,78,"52% (78%ile)",0.1493671,7,69,"15% (69%ile)",0.4594595,0.7720798,310.3969,11,95,11,98,"0.77 = fraction pre-1960 (98%ile)","95%ile",3236.229,8,72,8.049778,5,41,"8.05 ug/m3 (41%ile)","72%ile"
"6297",120860064012,"Florida",0.3615023,6,55,"36% (55%ile)",0.1946903,8,79,"19% (79%ile)",0.2677165,0.6771654,231.1001,10,93,11,97,"0.68 = fraction pre-1960 (97%ile)","93%ile",2747.195,7,69,8.049778,5,41,"8.05 ug/m3 (41%ile)","69%ile"
"6298",120860064013,"Florida",0.5719697,9,84,"57% (84%ile)",0.2475884,9,87,"25% (87%ile)",0.5007776,0.7609971,654.0216,11,99,11,98,"0.76 = fraction pre-1960 (98%ile)","99%ile",6918.199,9,86,8.049778,5,41,"8.05 ug/m3 (41%ile)","86%ile"
"6299",120860064021,"Florida",0.6273023,9,89,"63% (89%ile)",0.09090909,5,48,"9% (48%ile)",0.2955466,0.5457227,233.2249,10,93,10,94,"0.55 = fraction pre-1960 (94%ile)","93%ile",3429.068,8,73,8.023672,4,39,"8.02 ug/m3 (39%ile)","73%ile"
"6300",120860064022,"Florida",0.5441176,9,81,"54% (81%ile)",0.1080745,6,55,"11% (55%ile)",0.3405405,0.8656331,365.0503,11,96,11,99,"0.87 = fraction pre-1960 (99%ile)","96%ile",3383.702,8,73,8.023672,4,39,"8.02 ug/m3 (39%ile)","73%ile"
"6301",120860064023,"Florida",0.4858549,8,74,"49% (74%ile)",0.1392962,7,66,"14% (66%ile)",0.3261649,0.8963415,271.1742,10,94,11,99,"0.9 = fraction pre-1960 (99%ile)","94%ile",2427.437,7,67,8.023672,4,39,"8.02 ug/m3 (39%ile)","67%ile"
"6302",120860064024,"Florida",0.4577167,8,70,"46% (70%ile)",0.3018576,10,93,"30% (93%ile)",0.5594203,0.8016529,266.4901,10,94,11,98,"0.8 = fraction pre-1960 (98%ile)","94%ile",2667.275,7,68,8.023672,4,39,"8.02 ug/m3 (39%ile)","68%ile"
"6303",120860064031,"Florida",0.6578947,10,92,"66% (92%ile)",0.2317881,9,85,"23% (85%ile)",0.3547237,0.5385852,354.6764,11,96,10,94,"0.54 = fraction pre-1960 (94%ile)","96%ile",5260.401,9,81,7.988052,4,37,"7.99 ug/m3 (37%ile)","81%ile"
"6304",120860064032,"Florida",0.6247689,9,89,"62% (89%ile)",0.2742475,10,90,"27% (90%ile)",0.202046,0.76875,361.5081,11,96,11,98,"0.77 = fraction pre-1960 (98%ile)","96%ile",3756.417,8,74,7.988052,4,37,"7.99 ug/m3 (37%ile)","74%ile"
"6305",120860064033,"Florida",0.4876494,8,74,"49% (74%ile)",0.2954545,10,92,"30% (92%ile)",0.3,0.8875,399.3551,11,97,11,99,"0.89 = fraction pre-1960 (99%ile)","97%ile",3594.445,8,73,7.988052,4,37,"7.99 ug/m3 (37%ile)","73%ile"
"6306",120860065011,"Florida",0.4261289,7,66,"43% (66%ile)",0.1142857,6,58,"11% (58%ile)",0.3994602,0.7440402,564.4045,11,99,11,98,"0.74 = fraction pre-1960 (98%ile)","99%ile",6091.516,9,84,8.030292,5,40,"8.03 ug/m3 (40%ile)","84%ile"
"6307",120860065012,"Florida",0.3894668,7,60,"39% (60%ile)",0.1402439,7,66,"14% (66%ile)",0.06526807,0.715859,321.9495,11,96,11,97,"0.72 = fraction pre-1960 (97%ile)","96%ile",3611.533,8,74,8.030292,5,40,"8.03 ug/m3 (40%ile)","74%ile"
"6308",120860065031,"Florida",0.4195445,7,65,"42% (65%ile)",0.2151675,9,82,"22% (82%ile)",0.3141264,0.7821782,336.2837,11,96,11,98,"0.78 = fraction pre-1960 (98%ile)","96%ile",3439.274,8,73,7.999571,4,38,"8 ug/m3 (38%ile)","73%ile"
"6309",120860065032,"Florida",0.3225256,5,48,"32% (48%ile)",0.207248,9,81,"21% (81%ile)",0.3404762,0.6808036,193.264,10,92,11,97,"0.68 = fraction pre-1960 (97%ile)","92%ile",2270.888,7,66,7.999571,4,38,"8 ug/m3 (38%ile)","66%ile"
"6310",120860065041,"Florida",0.2735849,4,39,"27% (39%ile)",0.1405797,7,66,"14% (66%ile)",0.2389381,0.840617,207.2514,10,93,11,99,"0.84 = fraction pre-1960 (99%ile)","93%ile",1964.634,7,64,7.968603,4,35,"7.97 ug/m3 (35%ile)","64%ile"
"6311",120860065042,"Florida",0.3310171,6,50,"33% (50%ile)",0.1287879,7,63,"13% (63%ile)",0.2529511,0.5564648,235.8296,10,94,10,94,"0.56 = fraction pre-1960 (94%ile)","94%ile",3377.091,8,72,7.968603,4,35,"7.97 ug/m3 (35%ile)","72%ile"
"6312",120860066011,"Florida",0.1973415,3,24,"20% (24%ile)",0.02124183,1,9,"2% (9%ile)",0.0380117,0.3788546,48.90684,9,81,9,89,"0.38 = fraction pre-1960 (89%ile)","81%ile",1026.345,6,57,7.950534,4,35,"7.95 ug/m3 (35%ile)","57%ile"
"6313",120860066012,"Florida",0.3093385,5,46,"31% (46%ile)",0.03521127,2,17,"4% (17%ile)",0.3974359,0.8461538,90.9113,9,86,11,99,"0.85 = fraction pre-1960 (99%ile)","86%ile",854.2103,6,56,7.950534,4,35,"7.95 ug/m3 (35%ile)","56%ile"
"6314",120860066013,"Florida",0.6848112,10,93,"68% (93%ile)",0.245262,9,87,"25% (87%ile)",0.767658,0.5748031,319.6279,11,96,11,95,"0.57 = fraction pre-1960 (95%ile)","96%ile",4421.013,8,77,7.950534,4,35,"7.95 ug/m3 (35%ile)","77%ile"
"6315",120860066014,"Florida",0.7269293,11,95,"73% (95%ile)",0.3531016,11,96,"35% (96%ile)",0.556804,0.7066818,662.4675,11,99,11,97,"0.71 = fraction pre-1960 (97%ile)","99%ile",7453.1,9,88,7.950534,4,35,"7.95 ug/m3 (35%ile)","88%ile"
"6316",120860066015,"Florida",0.416849,7,64,"42% (64%ile)",0.1515152,8,70,"15% (70%ile)",0.3198847,0.7550432,191.5999,10,92,11,98,"0.76 = fraction pre-1960 (98%ile)","92%ile",2017.529,7,64,7.950534,4,35,"7.95 ug/m3 (35%ile)","64%ile"
"6317",120860066016,"Florida",0.2474629,4,34,"25% (34%ile)",0.01523395,1,6,"2% (6%ile)",0.1779859,0.5550351,85.90188,9,86,10,94,"0.56 = fraction pre-1960 (94%ile)","86%ile",1230.491,6,58,7.950534,4,35,"7.95 ug/m3 (35%ile)","58%ile"
"6318",120860066021,"Florida",0.1443769,2,14,"14% (14%ile)",0.05909091,4,31,"6% (31%ile)",0,0.03588144,2.560905,7,62,6,52,"0.036 = fraction pre-1960 (52%ile)","62%ile",566.0445,6,53,7.93098,4,34,"7.93 ug/m3 (34%ile)","53%ile"
"6319",120860066022,"Florida",0.6017034,9,87,"60% (87%ile)",0.2186287,9,83,"22% (83%ile)",0.2972376,0.1532258,127.8692,9,89,8,76,"0.15 = fraction pre-1960 (76%ile)","89%ile",6618.518,9,86,7.93098,4,34,"7.93 ug/m3 (34%ile)","86%ile"
"6320",120860066023,"Florida",0.7757576,11,97,"78% (97%ile)",0.2893258,10,92,"29% (92%ile)",0.5471698,0.4386792,217.2958,10,93,10,91,"0.44 = fraction pre-1960 (91%ile)","93%ile",3928.539,8,75,7.93098,4,34,"7.93 ug/m3 (34%ile)","75%ile"
"6321",120860066024,"Florida",0.426087,7,66,"43% (66%ile)",0.3439803,11,95,"34% (95%ile)",0.406639,0.5020747,79.36168,9,85,10,93,"0.5 = fraction pre-1960 (93%ile)","85%ile",1253.63,6,59,7.93098,4,34,"7.93 ug/m3 (34%ile)","59%ile"
"6322",120860066025,"Florida",0.4425532,7,68,"44% (68%ile)",0,1,2,"0% (2%ile)",0.2592593,0,0,6,58,3,25,"0 = fraction pre-1960 (25%ile)","58%ile",323.2885,6,51,7.93098,4,34,"7.93 ug/m3 (34%ile)","51%ile"
"6323",120860066026,"Florida",0.5758651,9,85,"58% (85%ile)",0.2294872,9,85,"23% (85%ile)",0.2889908,0.2176724,99.98028,9,87,9,81,"0.22 = fraction pre-1960 (81%ile)","87%ile",3642.821,8,74,7.93098,4,34,"7.93 ug/m3 (34%ile)","74%ile"
"6324",120860067021,"Florida",0.2237219,3,29,"22% (29%ile)",0.007295466,1,3,"1% (3%ile)",0.07077276,0.01684654,3.351728,7,63,4,39,"0.017 = fraction pre-1960 (39%ile)","63%ile",1575.167,7,61,7.917144,4,33,"7.92 ug/m3 (33%ile)","61%ile"
"6325",120860067022,"Florida",0.2471191,4,34,"25% (34%ile)",0.1040373,6,54,"10% (54%ile)",0.16,0.5524691,50.20227,9,81,10,94,"0.55 = fraction pre-1960 (94%ile)","81%ile",719.4224,6,55,7.917144,4,33,"7.92 ug/m3 (33%ile)","55%ile"
"6326",120860067023,"Florida",0.2393005,4,32,"24% (32%ile)",0.06179441,4,33,"6% (33%ile)",0.04660453,0.3297975,112.8966,9,88,9,87,"0.33 = fraction pre-1960 (87%ile)","88%ile",2710.204,7,68,7.917144,4,33,"7.92 ug/m3 (33%ile)","68%ile"
"6327",120860067024,"Florida",0.1769437,3,20,"18% (20%ile)",0.07188161,4,38,"7% (38%ile)",0.07969152,0.2505308,4.826716,7,65,9,83,"0.25 = fraction pre-1960 (83%ile)","65%ile",152.5314,5,49,7.917144,4,33,"7.92 ug/m3 (33%ile)","49%ile"
"6328",120860067025,"Florida",0.03945372,1,1,"4% (1%ile)",0.05311077,3,28,"5% (28%ile)",0,0,0,6,58,3,25,"0 = fraction pre-1960 (25%ile)","58%ile",-1012.75,4,35,7.917144,4,33,"7.92 ug/m3 (33%ile)","35%ile"
"6329",120860067026,"Florida",0.3550914,6,54,"36% (54%ile)",0,1,2,"0% (2%ile)",0,0,0,6,58,3,25,"0 = fraction pre-1960 (25%ile)","58%ile",501.4796,6,53,7.917144,4,33,"7.92 ug/m3 (33%ile)","53%ile"
"6330",120860067027,"Florida",0,1,0,"0% (0%ile)",0,1,2,"0% (2%ile)",0,0,0,6,58,3,25,"0 = fraction pre-1960 (25%ile)","58%ile",70.06725,5,48,7.917144,4,33,"7.92 ug/m3 (33%ile)","48%ile"
"6331",120860067028,"Florida",0,1,0,"0% (0%ile)",0,1,2,"0% (2%ile)",0,0,0,6,58,3,25,"0 = fraction pre-1960 (25%ile)","58%ile",0,5,47,7.917144,4,33,"7.92 ug/m3 (33%ile)","47%ile"
"6332",120860067051,"Florida",0.4204545,7,65,"42% (65%ile)",0.2041344,9,81,"20% (81%ile)",0.2888016,0.01973684,4.644138,7,64,5,41,"0.02 = fraction pre-1960 (41%ile)","64%ile",1856.073,7,63,7.88801,4,32,"7.89 ug/m3 (32%ile)","63%ile"
"6333",120860067052,"Florida",0.148855,2,14,"15% (14%ile)",0,1,2,"0% (2%ile)",0.01751825,0.01245552,0.4583284,6,59,4,34,"0.012 = fraction pre-1960 (34%ile)","59%ile",290.2569,6,51,7.88801,4,32,"7.89 ug/m3 (32%ile)","51%ile"
"6334",120860067053,"Florida",0.125585,2,10,"13% (10%ile)",0,1,2,"0% (2%ile)",0.2432815,0.04938272,-0.5227577,4,32,6,57,"0.049 = fraction pre-1960 (57%ile)","32%ile",-83.50124,5,47,7.88801,4,32,"7.89 ug/m3 (32%ile)","47%ile"
"6335",120860067061,"Florida",0.1422505,2,13,"14% (13%ile)",0.1220339,7,60,"12% (60%ile)",0.1612903,0.07342657,6.841247,7,67,7,64,"0.073 = fraction pre-1960 (64%ile)","67%ile",733.5416,6,55,7.873045,4,31,"7.87 ug/m3 (31%ile)","55%ile"
"6336",120860067062,"Florida",0.1534591,2,15,"15% (15%ile)",0,1,2,"0% (2%ile)",0.07511737,0,0,6,58,3,25,"0 = fraction pre-1960 (25%ile)","58%ile",400.8175,6,52,7.873045,4,31,"7.87 ug/m3 (31%ile)","52%ile"
"6337",120860067063,"Florida",0.1195477,1,9,"12% (9%ile)",0,1,2,"0% (2%ile)",0.1345219,0.06002265,7.832896,7,67,7,61,"0.06 = fraction pre-1960 (61%ile)","67%ile",1027.425,6,57,7.873045,4,31,"7.87 ug/m3 (31%ile)","57%ile"
"6338",120860067071,"Florida",0.09412651,1,5,"9% (5%ile)",0,1,2,"0% (2%ile)",0.03293808,0,0,6,58,3,25,"0 = fraction pre-1960 (25%ile)","58%ile",249.2583,6,50,7.882707,4,32,"7.88 ug/m3 (32%ile)","50%ile"
"6339",120860067072,"Florida",0.1706081,2,19,"17% (19%ile)",0.002892263,1,2,"0% (2%ile)",0.135255,0,0,6,58,3,25,"0 = fraction pre-1960 (25%ile)","58%ile",638.0168,6,54,7.882707,4,32,"7.88 ug/m3 (32%ile)","54%ile"
"6340",120860067073,"Florida",0.08033573,1,4,"8% (4%ile)",0,1,2,"0% (2%ile)",0,0,0,6,58,3,25,"0 = fraction pre-1960 (25%ile)","58%ile",481.6039,6,52,7.882707,4,32,"7.88 ug/m3 (32%ile)","52%ile"
"6341",120860067091,"Florida",0.1798134,3,20,"18% (20%ile)",0.02564103,2,11,"3% (11%ile)",0.06008011,0.008685582,0.2292722,6,58,4,30,"0.0087 = fraction pre-1960 (30%ile)","58%ile",208.6029,6,50,7.90256,4,33,"7.9 ug/m3 (33%ile)","50%ile"
"6342",120860067111,"Florida",0.183227,3,21,"18% (21%ile)",0,1,2,"0% (2%ile)",0.01818182,0.04396552,2.283629,7,62,6,55,"0.044 = fraction pre-1960 (55%ile)","62%ile",410.06,6,52,7.894671,4,32,"7.89 ug/m3 (32%ile)","52%ile"
"6343",120860067112,"Florida",0.3560024,6,54,"36% (54%ile)",0,1,2,"0% (2%ile)",0.09862672,0.01608325,3.289764,7,63,4,38,"0.016 = fraction pre-1960 (38%ile)","63%ile",1614.822,7,61,7.894671,4,32,"7.89 ug/m3 (32%ile)","61%ile"
"6344",120860067131,"Florida",0.3789954,6,58,"38% (58%ile)",0,1,2,"0% (2%ile)",0,0,0,6,58,3,25,"0 = fraction pre-1960 (25%ile)","58%ile",499.6026,6,53,7.885154,4,32,"7.89 ug/m3 (32%ile)","53%ile"
"6345",120860067132,"Florida",0.1183801,1,9,"12% (9%ile)",0.006464124,1,3,"1% (3%ile)",0.03769634,0.01306687,-0.5121086,4,32,4,35,"0.013 = fraction pre-1960 (35%ile)","32%ile",-309.03,5,44,7.885154,4,32,"7.89 ug/m3 (32%ile)","44%ile"
"6346",120860067141,"Florida",0.2276423,4,30,"23% (30%ile)",0.06117021,4,32,"6% (32%ile)",0.1223582,0.02552927,3.331542,7,63,5,45,"0.026 = fraction pre-1960 (45%ile)","63%ile",1028.441,6,57,7.88084,4,31,"7.88 ug/m3 (31%ile)","57%ile"
"6347",120860068011,"Florida",0.1623932,2,17,"16% (17%ile)",0.06081755,4,32,"6% (32%ile)",0.05862069,0.1308326,-17.382,2,11,8,73,"0.13 = fraction pre-1960 (73%ile)","11%ile",-1059.235,4,34,7.972755,4,36,"7.97 ug/m3 (36%ile)","34%ile"
"6348",120860068012,"Florida",0.09305873,1,5,"9% (5%ile)",0.0215475,1,9,"2% (9%ile)",0.06700168,0.4927114,-86.15436,1,2,10,92,"0.49 = fraction pre-1960 (92%ile)","2%ile",-1394.097,4,30,7.972755,4,36,"7.97 ug/m3 (36%ile)","30%ile"
"6349",120860068021,"Florida",0.1266003,2,10,"13% (10%ile)",0.01282051,1,5,"1% (5%ile)",0.09541985,0.4956012,-43.11898,1,4,10,92,"0.5 = fraction pre-1960 (92%ile)","4%ile",-690.2553,4,39,7.933659,4,34,"7.93 ug/m3 (34%ile)","39%ile"
"6350",120860068022,"Florida",0.1525424,2,15,"15% (15%ile)",0.008982036,1,4,"1% (4%ile)",0.04928458,0.09327984,-9.184084,2,18,7,68,"0.093 = fraction pre-1960 (68%ile)","18%ile",-781.1269,4,38,7.933659,4,34,"7.93 ug/m3 (34%ile)","38%ile"
"6351",120860068023,"Florida",0.2025833,3,25,"20% (25%ile)",0.1628372,8,72,"16% (72%ile)",0.1231527,0.5362776,51.57106,9,81,10,94,"0.54 = fraction pre-1960 (94%ile)","81%ile",762.9393,6,55,7.933659,4,34,"7.93 ug/m3 (34%ile)","55%ile"
"6352",120860069001,"Florida",0.4753662,8,73,"48% (73%ile)",0.05853659,4,31,"6% (31%ile)",0.1441718,0.4387464,99.37385,9,87,10,91,"0.44 = fraction pre-1960 (91%ile)","87%ile",1809.738,7,62,7.990189,4,37,"7.99 ug/m3 (37%ile)","62%ile"
"6353",120860069002,"Florida",0.5016764,8,76,"50% (76%ile)",0.09971237,6,52,"10% (52%ile)",0.2085635,0.6355556,565.4573,11,99,11,96,"0.64 = fraction pre-1960 (96%ile)","99%ile",7108.915,9,87,7.990189,4,37,"7.99 ug/m3 (37%ile)","87%ile"
"6354",120860069003,"Florida",0.1356467,2,12,"14% (12%ile)",0.2485795,9,87,"25% (87%ile)",0.04057971,0.6521739,58.79656,9,83,11,96,"0.65 = fraction pre-1960 (96%ile)","83%ile",720.3534,6,55,7.990189,4,37,"7.99 ug/m3 (37%ile)","55%ile"
"6355",120860069004,"Florida",0.3158621,5,47,"32% (47%ile)",0.05063291,3,27,"5% (27%ile)",0.05011933,0.7006369,51.28956,9,81,11,97,"0.7 = fraction pre-1960 (97%ile)","81%ile",584.9153,6,54,7.990189,4,37,"7.99 ug/m3 (37%ile)","54%ile"
"6356",120860069005,"Florida",0.3878788,7,60,"39% (60%ile)",0.1376702,7,66,"14% (66%ile)",0.2396576,0.6152797,282.1477,11,95,11,95,"0.62 = fraction pre-1960 (95%ile)","95%ile",3664.046,8,74,7.990189,4,37,"7.99 ug/m3 (37%ile)","74%ile"
"6357",120860070011,"Florida",0.5692008,9,84,"57% (84%ile)",0.2187628,9,83,"22% (83%ile)",0.4115854,0.1908127,245.7227,10,94,8,79,"0.19 = fraction pre-1960 (79%ile)","94%ile",10369.96,10,93,8.052652,5,42,"8.05 ug/m3 (42%ile)","93%ile"
"6358",120860070012,"Florida",0.3801653,6,58,"38% (58%ile)",0.1774425,8,76,"18% (76%ile)",0.1496815,0.2786624,163.7885,10,91,9,84,"0.28 = fraction pre-1960 (84%ile)","91%ile",4733.08,8,79,8.052652,5,42,"8.05 ug/m3 (42%ile)","79%ile"
"6359",120860070013,"Florida",0.652864,10,91,"65% (91%ile)",0.2320495,9,85,"23% (85%ile)",0.4304636,0.3959924,523.303,11,98,9,89,"0.4 = fraction pre-1960 (89%ile)","98%ile",10641.56,10,93,8.052652,5,42,"8.05 ug/m3 (42%ile)","93%ile"
"6360",120860070014,"Florida",0.4203481,7,65,"42% (65%ile)",0.1526232,8,70,"15% (70%ile)",0.3226667,0.06302521,8.817968,7,68,7,61,"0.063 = fraction pre-1960 (61%ile)","68%ile",1126.661,6,58,8.052652,5,42,"8.05 ug/m3 (42%ile)","58%ile"
"6361",120860070015,"Florida",0.1421421,2,13,"14% (13%ile)",0.2576882,9,88,"26% (88%ile)",0.197861,0.2194093,26.73017,8,76,9,81,"0.22 = fraction pre-1960 (81%ile)","76%ile",981.0375,6,57,8.052652,5,42,"8.05 ug/m3 (42%ile)","57%ile"
"6362",120860070016,"Florida",0,1,0,"0% (0%ile)",0,1,2,"0% (2%ile)",0.04166667,0.2037422,6.148829,7,66,9,80,"0.2 = fraction pre-1960 (80%ile)","66%ile",243.0247,6,50,8.052652,5,42,"8.05 ug/m3 (42%ile)","50%ile"
"6363",120860070021,"Florida",0.3958678,7,61,"40% (61%ile)",0.1645857,8,73,"16% (73%ile)",0.3490566,0.3372642,126.9518,9,89,9,87,"0.34 = fraction pre-1960 (87%ile)","89%ile",3024.42,8,70,8.034766,5,40,"8.03 ug/m3 (40%ile)","70%ile"
"6364",120860070022,"Florida",0.6956522,10,94,"70% (94%ile)",0.2324403,9,85,"23% (85%ile)",0.3303167,0.6290761,551.4628,11,98,11,96,"0.63 = fraction pre-1960 (96%ile)","98%ile",7043.463,9,87,8.034766,5,40,"8.03 ug/m3 (40%ile)","87%ile"
"6365",120860070023,"Florida",0.2855943,5,42,"29% (42%ile)",0.1746702,8,75,"17% (75%ile)",0.3164557,0.5557432,308.4783,11,95,10,94,"0.56 = fraction pre-1960 (94%ile)","95%ile",4459.885,8,78,8.034766,5,40,"8.03 ug/m3 (40%ile)","78%ile"
"6366",120860070024,"Florida",0.6421053,10,91,"64% (91%ile)",0.06573705,4,35,"7% (35%ile)",0.3351893,0.2495292,295.2672,11,95,9,83,"0.25 = fraction pre-1960 (83%ile)","95%ile",9507.518,10,92,8.034766,5,40,"8.03 ug/m3 (40%ile)","92%ile"
"6367",120860071011,"Florida",0.3793103,6,58,"38% (58%ile)",0.06301146,4,33,"6% (33%ile)",0.2268908,0.1533888,47.50969,9,81,8,76,"0.15 = fraction pre-1960 (76%ile)","81%ile",2481.931,7,67,8.013113,4,39,"8.01 ug/m3 (39%ile)","67%ile"
"6368",120860071012,"Florida",0.5932914,9,87,"59% (87%ile)",0.1865009,8,78,"19% (78%ile)",0.1763006,0.5813008,192.7548,10,92,11,95,"0.58 = fraction pre-1960 (95%ile)","92%ile",2657.085,7,68,8.013113,4,39,"8.01 ug/m3 (39%ile)","68%ile"
"6369",120860071031,"Florida",0.1269531,2,11,"13% (11%ile)",0.01576577,1,6,"2% (6%ile)",0.03098592,0.02453988,-0.6221098,4,32,5,45,"0.025 = fraction pre-1960 (45%ile)","32%ile",-202.4268,5,45,7.984972,4,37,"7.98 ug/m3 (37%ile)","45%ile"
"6370",120860071032,"Florida",0.153269,2,15,"15% (15%ile)",0.0216285,1,9,"2% (9%ile)",0.03030303,0.1094891,-7.058721,3,20,8,70,"0.11 = fraction pre-1960 (70%ile)","20%ile",-514.7884,5,41,7.984972,4,37,"7.98 ug/m3 (37%ile)","41%ile"
"6371",120860071041,"Florida",0.2061311,3,26,"21% (26%ile)",0.00840925,1,3,"1% (3%ile)",0.04726101,0.1077199,6.878076,7,67,8,70,"0.11 = fraction pre-1960 (70%ile)","67%ile",511.0496,6,53,8.003725,4,38,"8 ug/m3 (38%ile)","53%ile"
"6372",120860071042,"Florida",0.1409537,2,13,"14% (13%ile)",0.01792829,1,7,"2% (7%ile)",0.0596745,0.1153239,-4.508102,3,24,8,71,"0.12 = fraction pre-1960 (71%ile)","24%ile",-312.872,5,44,8.003725,4,38,"8 ug/m3 (38%ile)","44%ile"
"6373",120860072001,"Florida",0.1960784,3,23,"20% (23%ile)",0.06329114,4,33,"6% (33%ile)",0.1,0.3529412,14.26648,8,72,9,88,"0.35 = fraction pre-1960 (88%ile)","72%ile",324.0952,6,51,8.017855,4,39,"8.02 ug/m3 (39%ile)","51%ile"
"6374",120860072002,"Florida",0.6856128,10,93,"69% (93%ile)",0.2030457,9,81,"20% (81%ile)",0.0858209,0.6480263,161.4135,10,91,11,96,"0.65 = fraction pre-1960 (96%ile)","91%ile",1997.125,7,64,8.017855,4,39,"8.02 ug/m3 (39%ile)","64%ile"
"6375",120860072003,"Florida",0.454389,8,70,"45% (70%ile)",0.124183,7,61,"12% (61%ile)",0,0.6100917,106.2836,9,88,11,95,"0.61 = fraction pre-1960 (95%ile)","88%ile",1396.784,6,59,8.017855,4,39,"8.02 ug/m3 (39%ile)","59%ile"
"6376",120860072004,"Florida",0.6047024,9,88,"60% (88%ile)",0.1264865,7,62,"13% (62%ile)",0.0741688,0.376392,221.4812,10,93,9,89,"0.38 = fraction pre-1960 (89%ile)","93%ile",4717.964,8,79,8.017855,4,39,"8.02 ug/m3 (39%ile)","79%ile"
"6377",120860073001,"Florida",0.2233645,3,29,"22% (29%ile)",0.06821107,4,36,"7% (36%ile)",0,0.5735294,31.83363,8,77,11,95,"0.57 = fraction pre-1960 (95%ile)","77%ile",443.1754,6,52,7.984452,4,37,"7.98 ug/m3 (37%ile)","52%ile"
"6378",120860073002,"Florida",0.142978,2,13,"14% (13%ile)",0.009456265,1,4,"1% (4%ile)",0,0.6950959,4.402925,7,64,11,97,"0.7 = fraction pre-1960 (97%ile)","64%ile",50.57567,5,48,7.984452,4,37,"7.98 ug/m3 (37%ile)","48%ile"
"6379",120860073003,"Florida",0.01064963,1,0,"1% (0%ile)",0,1,2,"0% (2%ile)",0,0.4862843,-75.17705,1,2,10,92,"0.49 = fraction pre-1960 (92%ile)","2%ile",-1234.355,4,32,7.984452,4,37,"7.98 ug/m3 (37%ile)","32%ile"
"6380",120860073004,"Florida",0.1004728,1,6,"10% (6%ile)",0,1,2,"0% (2%ile)",0,0.5802198,-43.31582,1,4,11,95,"0.58 = fraction pre-1960 (95%ile)","4%ile",-596.0725,5,41,7.984452,4,37,"7.98 ug/m3 (37%ile)","41%ile"
"6381",120860074001,"Florida",0.06703297,1,2,"7% (2%ile)",0,1,2,"0% (2%ile)",0.03738318,0.7673267,-40.53252,1,5,11,98,"0.77 = fraction pre-1960 (98%ile)","5%ile",-426.5259,5,43,8.074622,5,44,"8.07 ug/m3 (44%ile)","43%ile"
"6382",120860074002,"Florida",0.2408554,4,33,"24% (33%ile)",0.0421147,3,21,"4% (21%ile)",0.07198748,0.4100642,81.22741,9,85,10,90,"0.41 = fraction pre-1960 (90%ile)","85%ile",1599.458,7,61,8.074622,5,44,"8.07 ug/m3 (44%ile)","61%ile"
"6383",120860074003,"Florida",0.01221374,1,0,"1% (0%ile)",0.01423877,1,6,"1% (6%ile)",0,0.6599598,-0.9922324,4,31,11,96,"0.66 = fraction pre-1960 (96%ile)","31%ile",-12.13998,5,47,8.074622,5,44,"8.07 ug/m3 (44%ile)","47%ile"
"6384",120860074004,"Florida",0.1753042,2,19,"18% (19%ile)",0.08593253,5,46,"9% (46%ile)",0.09041394,0.7203302,56.20571,9,82,11,97,"0.72 = fraction pre-1960 (97%ile)","82%ile",630.0442,6,54,8.074622,5,44,"8.07 ug/m3 (44%ile)","54%ile"
"6385",120860074005,"Florida",0.02725724,1,0,"3% (0%ile)",0,1,2,"0% (2%ile)",0.1573604,0.6995516,20.05466,8,74,11,97,"0.7 = fraction pre-1960 (97%ile)","74%ile",231.4823,6,50,8.074622,5,44,"8.07 ug/m3 (44%ile)","50%ile"
"6386",120860075011,"Florida",0.09041309,1,5,"9% (5%ile)",0.04081633,3,21,"4% (21%ile)",0.01463415,0.6449438,21.96676,8,75,11,96,"0.64 = fraction pre-1960 (96%ile)","75%ile",276.5454,6,50,8.11937,5,48,"8.12 ug/m3 (48%ile)","50%ile"
"6387",120860075012,"Florida",0.2090164,3,26,"21% (26%ile)",0.09769094,6,51,"10% (51%ile)",0.04633205,0.6363636,65.68849,9,83,11,96,"0.64 = fraction pre-1960 (96%ile)","83%ile",838.1202,6,56,8.11937,5,48,"8.12 ug/m3 (48%ile)","56%ile"
